user_id,day,typing_speed,key_press_duration,correction_rate,screen_time,night_usage,unlock_count,movement_intensity,acceleration_variance,task_accuracy,task_completion_time,speed_variance,risk_stage
user_0129,17,53.54,137.78,9.3,6.02,1.43,61,0.82,0.2064,86.93,24.12,0.2095,1
user_0129,18,53.23,137.58,9.43,5.98,1.42,61,0.82,0.2036,86.86,23.87,0.2105,1
user_0129,19,53.27,137.4,9.38,6.01,1.43,61,0.82,0.2083,86.95,23.89,0.2113,1
user_0129,20,53.4,137.54,9.4,6.01,1.41,61,0.82,0.2062,87.1,24.05,0.2109,2
user_0129,21,53.75,137.89,9.57,5.93,1.45,61,0.82,0.2041,87.07,24.12,0.2098,2
user_0129,22,53.57,137.6,9.44,5.95,1.43,61,0.82,0.2069,87.03,23.91,0.2122,2
user_0129,23,53.47,137.81,9.37,5.93,1.42,61,0.82,0.2054,86.95,24.21,0.2112,2
user_0129,24,53.5,138.23,9.32,6.0,1.41,61,0.82,0.2072,86.9,24.03,0.2108,2
user_0129,25,53.58,138.0,9.45,5.96,1.41,61,0.81,0.2063,87.14,23.92,0.2121,2
user_0129,26,53.36,138.07,9.48,5.98,1.43,61,0.81,0.2062,86.94,24.01,0.2112,2
user_0129,27,53.49,137.99,9.31,5.94,1.42,61,0.82,0.2047,87.12,24.14,0.2122,2
user_0129,28,53.54,138.01,9.37,6.0,1.41,62,0.83,0.2065,86.97,24.07,0.2115,2
user_0129,29,53.4,137.9,9.26,6.0,1.41,61,0.81,0.2049,87.04,24.09,0.2109,2
user_0129,30,53.34,138.01,9.54,5.96,1.4,61,0.82,0.2041,87.01,24.19,0.2122,2
user_0129,31,53.6,137.8,9.44,6.02,1.41,61,0.82,0.2054,86.88,24.04,0.2121,2
user_0129,32,53.46,138.12,9.41,5.93,1.43,61,0.83,0.2083,87.1,24.0,0.2122,2
user_0129,33,53.37,137.91,9.34,6.03,1.41,61,0.82,0.2064,87.23,23.93,0.2116,2
user_0129,34,53.48,137.5,9.32,5.93,1.44,61,0.81,0.2049,87.12,24.05,0.2121,2
user_0129,35,53.73,138.02,9.2,5.97,1.43,61,0.82,0.2095,86.9,23.78,0.2091,2
user_0129,36,59.22,123.72,6.14,4.92,0.79,48,0.92,0.1224,92.32,20.51,0.1415,1
user_0129,37,59.11,123.77,6.12,4.91,0.79,48,0.93,0.1195,92.48,20.71,0.1413,1
user_0129,38,58.86,123.62,6.34,4.92,0.8,49,0.93,0.1222,92.22,20.65,0.1421,1
user_0129,39,59.26,123.7,6.24,5.0,0.79,49,0.92,0.122,92.21,20.65,0.1409,1
user_0129,40,59.02,123.9,6.17,4.93,0.79,49,0.92,0.1242,92.3,20.37,0.1406,1
user_0129,41,59.02,123.58,6.36,4.92,0.79,49,0.94,0.1213,92.42,20.46,0.1425,1
user_0129,42,58.96,123.96,6.22,4.95,0.8,49,0.93,0.1208,92.32,20.34,0.1441,1
user_0129,43,59.18,123.89,6.29,4.91,0.79,49,0.92,0.1197,92.24,20.54,0.1415,1
user_0129,44,59.24,123.8,6.37,4.99,0.79,48,0.92,0.1214,92.33,20.47,0.1416,1
user_0129,45,59.01,123.68,6.26,4.95,0.8,48,0.93,0.1225,92.24,20.47,0.1422,1
user_0129,46,59.1,123.7,6.41,4.94,0.79,49,0.93,0.1221,92.34,20.45,0.1418,1
user_0129,47,58.96,123.96,6.25,4.91,0.79,49,0.93,0.1233,92.34,20.55,0.1423,1
user_0129,48,59.04,123.49,6.2,4.93,0.79,48,0.93,0.123,92.28,20.45,0.1403,1
user_0129,49,59.06,123.25,6.33,4.93,0.81,49,0.93,0.1207,92.21,20.66,0.142,1
user_0129,50,58.89,123.68,6.36,4.96,0.8,49,0.92,0.1206,92.24,20.45,0.1423,1
user_0129,51,59.2,123.89,6.17,4.97,0.8,48,0.92,0.1204,92.41,20.41,0.1405,1
user_0129,52,59.25,123.98,6.21,4.94,0.79,49,0.92,0.1223,92.25,20.44,0.1425,1
user_0129,53,59.09,124.0,6.29,4.93,0.8,49,0.93,0.121,92.2,20.52,0.1407,1
user_0129,54,59.11,123.81,6.17,4.96,0.81,49,0.92,0.1218,92.22,20.57,0.1414,1
user_0129,55,59.12,123.85,6.17,4.93,0.8,49,0.92,0.1205,92.19,20.38,0.1435,1
user_0129,56,59.08,123.72,6.3,4.91,0.8,48,0.93,0.1217,92.39,20.56,0.1392,1
user_0129,57,58.9,124.17,6.23,4.88,0.79,48,0.93,0.1203,92.24,20.61,0.1411,1
user_0129,58,58.96,123.85,6.31,4.93,0.8,48,0.92,0.1228,92.15,20.44,0.1418,1
user_0129,59,59.23,123.74,6.21,4.97,0.79,48,0.92,0.1217,92.39,20.35,0.1408,1
user_0130,0,59.87,120.43,4.0,4.26,0.31,39,1.0,0.086,96.71,18.02,0.057,0
user_0130,1,59.62,120.52,4.05,4.3,0.32,40,1.0,0.0841,96.57,18.07,0.0567,0
user_0130,2,59.55,120.36,3.96,4.24,0.29,40,1.0,0.0882,96.71,18.01,0.0566,0
user_0130,3,59.61,119.9,4.09,4.26,0.3,40,0.99,0.087,96.73,18.11,0.0573,0
user_0130,4,59.52,120.55,4.06,4.26,0.3,40,1.0,0.087,96.65,18.22,0.0555,0
user_0130,5,59.6,120.78,3.96,4.24,0.3,40,1.0,0.0877,96.91,18.07,0.0572,0
user_0130,6,59.78,120.64,3.92,4.24,0.32,39,1.0,0.0876,96.69,17.89,0.0567,0
user_0130,7,59.92,120.3,3.94,4.25,0.28,39,1.0,0.0884,96.78,18.05,0.0563,0
user_0130,8,59.72,120.63,4.06,4.22,0.3,40,1.0,0.0874,96.76,17.98,0.0575,0
user_0130,9,59.5,120.36,3.91,4.24,0.3,40,1.0,0.0867,96.64,17.94,0.0566,0
user_0130,10,59.63,120.19,3.99,4.25,0.31,40,1.0,0.0885,96.71,18.23,0.0567,0
user_0130,11,59.66,120.27,3.92,4.29,0.31,40,1.0,0.0882,96.88,17.97,0.056,0
user_0130,12,59.79,120.53,4.03,4.24,0.3,40,1.0,0.0855,96.77,17.92,0.0576,0
user_0130,13,59.54,120.6,3.88,4.22,0.32,40,0.99,0.0869,96.61,18.07,0.057,0
user_0130,14,50.1,144.28,9.46,6.05,1.37,61,0.82,0.231,87.73,24.02,0.1773,1
user_0130,15,49.93,144.43,9.48,6.06,1.38,61,0.82,0.2318,87.67,23.85,0.1775,1
user_0130,16,50.39,144.65,9.5,6.02,1.39,61,0.82,0.2287,87.84,24.08,0.1767,1
user_0130,17,50.05,144.64,9.3,6.03,1.4,61,0.83,0.2302,87.68,24.1,0.1773,1
user_0130,18,50.41,144.32,9.36,6.05,1.38,61,0.82,0.2312,87.96,23.79,0.1764,1
user_0130,19,50.09,144.66,9.45,6.02,1.37,61,0.82,0.2329,87.8,23.89,0.1763,1
user_0130,20,50.29,144.36,9.48,6.05,1.39,62,0.82,0.2293,87.67,24.0,0.1767,2
user_0130,21,50.02,144.74,9.41,6.06,1.37,61,0.82,0.232,87.58,23.89,0.1749,2
user_0130,22,49.78,144.51,9.51,6.06,1.39,61,0.82,0.2306,87.8,23.96,0.1772,2
user_0130,23,49.83,143.87,9.49,6.02,1.4,61,0.82,0.2309,87.72,24.1,0.1758,2
user_0130,24,50.23,144.21,9.3,6.01,1.37,61,0.82,0.2305,87.67,23.96,0.1781,2
user_0130,25,50.03,144.3,9.36,6.06,1.36,61,0.82,0.2287,87.68,23.93,0.1767,2
user_0130,26,50.01,143.95,9.46,6.04,1.39,61,0.82,0.2328,87.75,23.9,0.1767,2
user_0130,27,50.25,144.02,9.41,6.07,1.4,61,0.82,0.2293,87.77,23.93,0.1776,2
user_0130,28,49.89,144.46,9.4,6.04,1.39,61,0.83,0.2293,87.83,23.87,0.1767,2
user_0130,29,49.95,144.18,9.36,6.03,1.4,61,0.82,0.2291,87.76,24.09,0.1761,2
user_0130,30,50.15,144.33,9.39,6.03,1.38,61,0.82,0.2347,87.76,24.02,0.1773,2
user_0130,31,50.05,144.74,9.41,6.05,1.38,61,0.81,0.234,87.75,23.96,0.1762,2
user_0130,32,50.12,144.23,9.33,6.06,1.37,61,0.82,0.2315,87.73,23.99,0.1766,2
user_0130,33,50.17,144.41,9.46,6.06,1.38,61,0.82,0.228,87.72,23.94,0.1773,2
user_0130,34,49.93,144.43,9.39,5.99,1.39,61,0.82,0.2311,87.76,23.89,0.176,2
user_0130,35,49.94,143.92,9.5,6.1,1.38,61,0.82,0.2318,87.84,24.08,0.1775,2
user_0130,36,55.83,130.27,6.13,5.01,0.75,49,0.92,0.1473,93.03,20.5,0.1087,1
user_0130,37,55.7,130.14,6.25,4.98,0.74,49,0.93,0.1457,93.03,20.6,0.105,1
user_0130,38,55.97,130.09,6.33,4.95,0.76,48,0.94,0.1456,92.9,20.42,0.1073,1
user_0130,39,55.86,130.16,6.29,4.99,0.74,49,0.94,0.1472,92.87,20.58,0.1074,1
user_0130,40,55.63,130.5,6.09,4.96,0.75,48,0.92,0.1472,92.96,20.55,0.1065,1
user_0130,41,55.75,130.27,6.31,5.0,0.74,49,0.93,0.1453,93.12,20.46,0.1056,1
user_0130,42,55.5,130.55,6.26,4.96,0.76,49,0.92,0.1477,92.84,20.44,0.1071,1
user_0130,43,56.12,130.56,6.24,4.97,0.75,49,0.93,0.1487,92.96,20.47,0.1055,1
user_0130,44,55.81,130.72,6.23,4.97,0.74,49,0.92,0.1453,92.83,20.56,0.1096,1
user_0130,45,55.81,130.02,6.2,4.94,0.77,48,0.93,0.1468,93.08,20.5,0.1077,1
user_0130,46,55.73,130.2,6.28,5.0,0.75,48,0.93,0.1496,92.9,20.36,0.107,1
user_0130,47,55.76,130.57,6.22,5.05,0.77,49,0.92,0.1435,92.88,20.55,0.1075,1
user_0130,48,55.64,130.48,6.35,5.03,0.74,48,0.92,0.142,93.01,20.32,0.1055,1
user_0130,49,55.42,130.65,6.29,5.06,0.77,48,0.93,0.1468,93.0,20.43,0.1074,1
user_0130,50,55.64,130.28,6.24,5.01,0.74,49,0.92,0.146,92.93,20.58,0.1071,1
user_0130,51,55.84,130.63,6.41,4.95,0.75,48,0.93,0.1473,92.91,20.54,0.1079,1
user_0130,52,55.46,130.39,6.26,4.96,0.74,48,0.93,0.1483,93.03,20.57,0.1077,1
user_0130,53,55.94,130.42,6.11,5.03,0.78,48,0.93,0.1478,93.05,20.52,0.1052,1
user_0130,54,55.72,130.81,6.3,4.99,0.74,49,0.93,0.1472,92.95,20.57,0.1078,1
user_0130,55,55.75,130.76,6.33,5.0,0.75,48,0.92,0.1453,92.97,20.53,0.1068,1
user_0130,56,55.84,130.47,6.2,4.97,0.76,48,0.92,0.1476,92.89,20.45,0.1067,1
user_0130,57,55.73,130.5,6.25,4.99,0.75,49,0.92,0.1483,92.99,20.48,0.1069,1
user_0130,58,55.58,130.62,6.3,4.98,0.76,48,0.92,0.1472,92.97,20.49,0.1078,1
user_0130,59,55.8,130.6,6.18,4.99,0.76,49,0.92,0.1449,93.05,20.57,0.1067,1
user_0131,0,63.43,101.9,3.97,4.68,0.34,40,1.0,0.0877,96.79,18.0,0.0732,0
user_0131,1,63.65,101.63,4.04,4.68,0.34,40,1.0,0.0844,96.64,18.05,0.0751,0
user_0131,2,63.94,101.06,3.99,4.72,0.33,40,0.99,0.087,96.7,18.02,0.0736,0
user_0131,3,63.65,101.67,3.98,4.71,0.34,39,1.0,0.085,96.85,18.03,0.0755,0
user_0131,4,63.76,101.6,3.98,4.69,0.35,40,1.01,0.0873,96.63,17.96,0.0741,0
user_0131,5,63.66,101.53,4.01,4.74,0.35,39,1.0,0.0877,96.96,17.96,0.0722,0
user_0131,6,63.84,101.66,4.04,4.68,0.35,40,1.0,0.0845,96.7,17.99,0.0742,0
user_0131,7,63.78,101.4,4.04,4.69,0.34,40,1.0,0.086,96.9,18.12,0.0741,0
user_0131,8,63.73,101.08,3.91,4.72,0.34,40,1.0,0.0858,96.69,18.08,0.0745,0
user_0131,9,63.54,101.87,3.98,4.72,0.36,39,1.01,0.0834,96.63,17.96,0.0725,0
user_0131,10,63.57,101.79,3.97,4.7,0.35,40,1.01,0.0848,96.89,18.02,0.0737,0
user_0131,11,63.74,101.61,4.12,4.71,0.36,39,1.0,0.0862,96.79,18.03,0.0754,0
user_0131,12,63.68,101.65,4.04,4.68,0.35,39,1.0,0.0841,96.91,17.98,0.0728,0
user_0131,13,63.52,101.44,3.98,4.7,0.35,40,0.99,0.087,96.78,17.87,0.0732,0
user_0131,14,56.14,121.4,8.65,6.19,1.25,57,0.85,0.2043,89.18,23.08,0.1741,1
user_0131,15,55.73,122.0,8.44,6.21,1.24,58,0.85,0.2058,89.24,22.95,0.1745,1
user_0131,16,55.91,121.64,8.55,6.21,1.24,58,0.85,0.2058,89.29,22.87,0.1724,1
user_0131,17,55.8,121.45,8.58,6.19,1.26,57,0.85,0.2055,89.22,22.93,0.1725,1
user_0131,18,55.92,121.8,8.57,6.22,1.25,57,0.85,0.2035,89.29,23.01,0.1739,1
user_0131,19,55.87,121.88,8.48,6.21,1.24,57,0.85,0.2083,89.22,22.91,0.1739,1
user_0131,20,43.92,151.66,15.35,8.42,2.61,84,0.61,0.3839,78.04,30.35,0.3229,3
user_0131,21,43.72,151.72,15.35,8.47,2.58,85,0.62,0.3859,77.98,30.45,0.3228,3
user_0131,22,43.72,151.36,15.33,8.44,2.61,85,0.63,0.3842,78.01,30.38,0.3254,3
user_0131,23,43.87,151.41,15.23,8.47,2.59,84,0.63,0.388,77.98,30.58,0.323,3
user_0131,24,43.8,151.56,15.22,8.42,2.59,84,0.62,0.3859,78.0,30.51,0.3235,3
user_0131,25,43.79,151.32,15.26,8.41,2.59,84,0.62,0.3865,78.0,30.53,0.3244,3
user_0131,26,43.81,151.28,15.25,8.42,2.59,85,0.62,0.3871,77.99,30.35,0.3232,3
user_0131,27,43.88,151.65,15.17,8.43,2.6,84,0.62,0.3865,78.17,30.53,0.3243,3
user_0131,28,43.65,151.22,15.18,8.44,2.6,85,0.63,0.388,77.78,30.4,0.3252,3
user_0131,29,43.84,151.51,15.08,8.41,2.61,84,0.63,0.3855,78.21,30.5,0.3221,3
user_0131,30,43.87,151.55,15.2,8.45,2.61,84,0.62,0.3864,77.92,30.53,0.3248,3
user_0131,31,43.61,151.07,15.42,8.45,2.59,84,0.62,0.3866,77.75,30.57,0.3229,3
user_0131,32,44.01,151.63,15.32,8.44,2.6,85,0.62,0.3868,78.04,30.64,0.3229,3
user_0131,33,43.66,151.83,15.23,8.42,2.59,84,0.62,0.3818,78.01,30.35,0.3248,3
user_0131,34,43.68,151.33,15.25,8.45,2.6,84,0.63,0.386,77.98,30.56,0.3228,3
user_0131,35,43.61,151.69,15.1,8.45,2.59,85,0.62,0.384,78.22,30.63,0.3228,3
user_0131,36,43.6,151.3,15.28,8.45,2.59,85,0.62,0.3833,78.25,30.59,0.3234,3
user_0131,37,43.81,151.56,15.13,8.44,2.6,85,0.61,0.3864,78.03,30.49,0.3223,3
user_0131,38,43.98,151.52,15.23,8.44,2.58,85,0.63,0.3851,77.79,30.55,0.3243,3
user_0131,39,43.79,151.45,15.13,8.46,2.58,85,0.63,0.3856,77.96,30.25,0.3226,3
user_0131,40,38.11,165.13,18.5,9.48,3.22,98,0.53,0.4727,72.86,34.07,0.3928,4
user_0131,41,37.96,165.73,18.36,9.44,3.23,97,0.51,0.4722,72.65,34.22,0.3949,4
user_0131,42,38.33,165.38,18.41,9.5,3.23,97,0.53,0.4691,72.78,33.94,0.392,4
user_0131,43,38.34,165.63,18.47,9.47,3.22,97,0.52,0.4719,72.73,34.05,0.3953,4
user_0131,44,38.13,165.6,18.39,9.5,3.24,97,0.52,0.4714,72.89,33.85,0.3932,4
user_0131,45,38.23,165.54,18.41,9.5,3.22,96,0.52,0.4698,72.59,33.93,0.3945,4
user_0131,46,38.15,165.58,18.32,9.51,3.25,97,0.52,0.4705,72.67,34.1,0.3934,4
user_0131,47,38.44,165.98,18.36,9.51,3.22,97,0.52,0.4705,72.79,34.08,0.3925,4
user_0131,48,38.25,165.59,18.31,9.52,3.24,97,0.52,0.4696,72.99,34.09,0.3928,4
user_0131,49,37.94,165.43,18.37,9.5,3.23,97,0.51,0.4709,72.83,33.82,0.3927,4
user_0131,50,38.11,165.66,18.37,9.49,3.22,97,0.52,0.4688,72.75,34.09,0.3938,4
user_0131,51,38.15,165.78,18.37,9.49,3.24,97,0.52,0.4712,72.64,34.12,0.3916,4
user_0131,52,38.19,165.37,18.43,9.53,3.22,97,0.53,0.4698,72.73,33.97,0.3932,4
user_0131,53,38.05,165.47,18.34,9.52,3.22,97,0.52,0.4686,72.63,33.98,0.3928,4
user_0131,54,38.07,165.74,18.42,9.53,3.22,97,0.52,0.4717,72.67,34.16,0.393,4
user_0131,55,38.27,165.53,18.25,9.48,3.23,97,0.52,0.4699,72.75,33.73,0.393,4
user_0131,56,38.06,165.71,18.46,9.5,3.23,97,0.52,0.4696,72.73,34.0,0.3916,4
user_0131,57,38.33,165.28,18.23,9.51,3.22,97,0.51,0.4695,72.64,34.04,0.3927,4
user_0131,58,38.24,165.43,18.35,9.52,3.25,97,0.52,0.4699,72.75,33.82,0.3925,4
user_0131,59,37.96,165.24,18.51,9.44,3.23,97,0.52,0.4684,72.69,34.12,0.3931,4
user_0132,0,71.31,87.84,3.91,4.48,0.31,39,1.0,0.0724,95.69,17.92,0.0983,0
user_0132,1,71.18,88.03,3.99,4.43,0.3,40,1.0,0.0708,95.92,17.88,0.097,0
user_0132,2,71.2,87.51,4.02,4.4,0.29,39,0.99,0.0722,95.98,18.06,0.0974,0
user_0132,3,71.12,87.61,3.93,4.46,0.31,39,1.0,0.0686,95.81,18.22,0.098,0
user_0132,4,70.99,87.64,3.99,4.45,0.29,40,1.0,0.0716,95.91,18.06,0.0979,0
user_0132,5,70.92,87.47,3.92,4.49,0.31,39,1.0,0.0701,95.84,18.1,0.0982,0
user_0132,6,71.58,87.81,4.01,4.48,0.3,40,1.0,0.0713,95.86,17.85,0.0973,0
user_0132,7,71.15,87.91,3.97,4.43,0.3,39,1.0,0.073,95.7,17.97,0.0975,0
user_0132,8,70.99,87.79,4.04,4.44,0.3,40,1.0,0.0689,95.92,18.03,0.0987,0
user_0132,9,71.24,88.22,4.04,4.46,0.3,40,1.0,0.072,95.92,17.97,0.0958,0
user_0132,10,71.47,87.64,3.98,4.43,0.3,40,0.99,0.0719,95.93,18.0,0.0982,0
user_0132,11,71.23,87.55,4.03,4.42,0.3,39,0.99,0.0721,95.84,18.15,0.0963,0
user_0132,12,71.32,87.73,4.08,4.46,0.3,40,1.0,0.0726,95.9,17.97,0.0965,0
user_0132,13,71.2,88.15,3.96,4.42,0.3,40,1.0,0.0724,95.86,18.02,0.0983,0
user_0132,14,71.25,88.09,3.99,4.4,0.3,39,1.01,0.0716,95.77,18.07,0.0977,0
user_0132,15,71.26,87.54,3.99,4.39,0.32,39,1.0,0.0701,95.83,18.09,0.0987,0
user_0132,16,71.59,88.07,3.96,4.42,0.31,40,1.0,0.0695,95.86,17.97,0.0987,0
user_0132,17,71.5,87.44,3.99,4.43,0.31,39,1.0,0.0705,95.93,17.98,0.0982,0
user_0132,18,71.1,87.71,4.04,4.44,0.29,40,0.99,0.0686,95.81,17.88,0.0976,0
user_0132,19,71.05,88.25,3.94,4.46,0.31,40,1.0,0.0727,95.9,18.0,0.0977,0
user_0132,20,71.48,87.75,4.0,4.41,0.31,40,1.01,0.0719,95.89,18.12,0.0965,0
user_0132,21,71.37,87.36,3.87,4.42,0.3,39,1.0,0.0706,95.75,18.1,0.0983,0
user_0132,22,71.24,87.89,4.02,4.39,0.32,40,1.0,0.0743,95.76,17.91,0.0984,0
user_0132,23,71.19,87.86,3.83,4.44,0.3,40,0.99,0.0723,95.82,18.05,0.0974,0
user_0132,24,71.24,87.72,3.99,4.38,0.3,39,1.0,0.0739,95.95,18.04,0.096,0
user_0132,25,71.15,87.63,4.07,4.44,0.32,40,1.0,0.0718,95.86,17.84,0.0971,0
user_0132,26,71.4,88.13,3.97,4.46,0.3,39,0.99,0.0731,95.87,17.93,0.0993,0
user_0132,27,71.26,88.1,3.9,4.46,0.31,39,1.0,0.07,95.94,17.93,0.0952,0
user_0132,28,71.46,87.82,3.98,4.42,0.33,39,1.0,0.0708,95.76,17.96,0.0979,0
user_0132,29,71.21,87.29,3.9,4.45,0.29,40,1.01,0.0721,95.84,18.01,0.0977,0
user_0132,30,71.27,87.45,3.99,4.45,0.31,39,1.0,0.0718,95.84,18.02,0.0977,0
user_0132,31,71.27,87.74,4.06,4.41,0.29,39,1.0,0.0713,95.85,17.94,0.0993,0
user_0132,32,71.36,87.66,3.97,4.43,0.31,40,1.01,0.0723,95.75,18.14,0.0974,0
user_0132,33,71.27,87.77,3.95,4.43,0.3,40,0.99,0.0735,95.89,18.02,0.0969,0
user_0132,34,71.55,88.19,4.02,4.41,0.3,39,1.0,0.0711,95.74,17.96,0.0979,0
user_0132,35,71.23,87.62,3.98,4.41,0.3,40,1.0,0.0718,95.74,17.82,0.0968,0
user_0132,36,71.27,87.56,3.87,4.42,0.3,40,1.0,0.07,95.95,18.19,0.0978,0
user_0132,37,71.49,87.93,4.14,4.43,0.31,40,1.0,0.0723,95.84,17.93,0.0961,0
user_0132,38,71.46,88.14,3.99,4.41,0.31,40,0.99,0.0734,95.77,17.97,0.0969,0
user_0132,39,71.13,87.26,4.01,4.4,0.31,39,1.0,0.0708,95.88,18.01,0.0988,0
user_0132,40,71.16,88.26,4.12,4.46,0.3,40,1.0,0.0702,95.75,17.98,0.0959,0
user_0132,41,71.17,87.64,4.03,4.44,0.29,40,0.99,0.0688,95.9,18.12,0.0976,0
user_0132,42,71.35,87.93,4.0,4.44,0.3,39,1.0,0.0731,95.81,17.91,0.1002,0
user_0132,43,71.32,87.31,3.96,4.37,0.31,40,1.0,0.0707,95.82,18.06,0.0985,0
user_0132,44,71.24,87.83,4.06,4.46,0.3,40,1.0,0.0712,95.83,18.02,0.0965,0
user_0132,45,71.16,87.45,4.04,4.43,0.31,40,1.0,0.0684,95.8,17.87,0.0969,0
user_0132,46,70.96,87.97,3.87,4.41,0.3,40,1.0,0.0703,95.72,18.04,0.0958,0
user_0132,47,71.15,88.19,4.07,4.4,0.32,39,1.0,0.0718,95.81,18.02,0.0988,0
user_0132,48,71.53,87.82,3.94,4.43,0.33,40,1.0,0.0716,95.91,17.97,0.0979,0
user_0132,49,71.14,87.42,3.93,4.46,0.29,40,1.0,0.0727,95.7,17.95,0.0979,0
user_0132,50,71.29,88.09,3.97,4.46,0.31,40,1.0,0.069,95.86,18.09,0.0969,0
user_0132,51,71.1,87.6,3.98,4.45,0.31,39,0.99,0.0734,95.68,17.97,0.0974,0
user_0132,52,71.0,87.36,3.83,4.45,0.3,39,1.0,0.0686,95.64,18.02,0.0972,0
user_0132,53,71.0,87.78,4.02,4.45,0.31,40,1.0,0.0726,95.9,17.96,0.0952,0
user_0132,54,71.17,87.45,4.2,4.4,0.31,39,0.99,0.0728,95.77,18.23,0.0991,0
user_0132,55,71.21,87.37,4.05,4.42,0.31,40,1.0,0.072,95.77,18.1,0.0966,0
user_0132,56,71.41,87.83,3.89,4.4,0.3,39,0.99,0.0686,95.7,18.06,0.0974,0
user_0132,57,71.13,87.61,4.07,4.47,0.29,39,1.0,0.0707,95.95,17.89,0.097,0
user_0132,58,71.31,87.74,3.97,4.44,0.31,39,1.0,0.0693,95.74,17.91,0.0976,0
user_0132,59,71.26,88.02,3.93,4.42,0.3,40,1.0,0.0699,95.74,17.87,0.0982,0
user_0133,0,73.92,119.45,4.03,3.88,0.21,40,1.0,0.1247,93.24,17.97,0.1434,0
user_0133,1,73.97,118.97,4.05,3.84,0.21,39,1.01,0.1199,93.05,17.8,0.1434,0
user_0133,2,73.97,119.22,4.05,3.86,0.22,39,1.0,0.1214,93.13,18.2,0.1443,0
user_0133,3,74.02,119.42,4.09,3.82,0.21,40,0.99,0.1208,93.16,18.1,0.1475,0
user_0133,4,73.88,119.13,4.03,3.79,0.18,39,1.0,0.1232,93.14,17.87,0.143,0
user_0133,5,74.12,119.07,3.97,3.82,0.2,40,1.01,0.1224,93.26,17.9,0.1444,0
user_0133,6,74.15,119.19,4.0,3.85,0.22,40,0.99,0.1221,93.11,17.97,0.1427,0
user_0133,7,73.9,119.04,3.99,3.84,0.21,40,1.0,0.119,93.33,18.05,0.1446,0
user_0133,8,74.03,119.31,4.07,3.81,0.21,40,1.0,0.1208,93.2,17.98,0.1449,0
user_0133,9,73.88,118.99,4.04,3.88,0.21,39,1.01,0.1222,93.16,18.17,0.1433,0
user_0133,10,73.89,119.33,4.21,3.81,0.19,40,1.01,0.1229,93.11,17.89,0.1434,0
user_0133,11,73.96,119.33,3.98,3.82,0.2,40,1.0,0.1225,93.21,17.81,0.144,0
user_0133,12,73.84,119.64,3.91,3.78,0.21,40,1.0,0.1222,93.16,17.95,0.1442,0
user_0133,13,73.79,119.62,3.95,3.8,0.21,39,1.01,0.1186,93.01,17.96,0.1442,0
user_0133,14,65.83,139.18,8.63,5.31,1.09,57,0.84,0.2424,85.72,22.99,0.2444,1
user_0133,15,65.78,139.48,8.46,5.37,1.1,57,0.85,0.2424,85.82,23.04,0.2462,1
user_0133,16,65.82,139.2,8.42,5.32,1.1,57,0.85,0.2424,85.63,23.03,0.2436,1
user_0133,17,65.91,139.37,8.5,5.33,1.08,58,0.86,0.2431,85.62,23.1,0.2445,1
user_0133,18,65.81,139.17,8.49,5.27,1.1,57,0.84,0.2418,85.64,22.9,0.2442,1
user_0133,19,65.82,139.03,8.59,5.33,1.11,58,0.85,0.2406,85.61,23.19,0.2439,1
user_0133,20,53.81,169.28,15.2,7.57,2.47,85,0.62,0.4209,74.24,30.42,0.395,3
user_0133,21,53.84,169.91,15.05,7.57,2.45,85,0.63,0.4211,74.55,30.38,0.3938,3
user_0133,22,53.78,169.12,15.23,7.6,2.44,84,0.63,0.4218,74.31,30.52,0.3952,3
user_0133,23,54.12,169.18,15.29,7.58,2.46,85,0.62,0.4213,74.36,30.49,0.3929,3
user_0133,24,53.93,169.21,15.24,7.59,2.44,85,0.63,0.4237,74.41,30.53,0.3951,3
user_0133,25,53.84,169.37,15.19,7.59,2.46,84,0.63,0.4209,74.41,30.58,0.3951,3
user_0133,26,54.01,169.25,15.3,7.57,2.46,84,0.62,0.4202,74.41,30.65,0.3955,3
user_0133,27,54.19,169.09,15.45,7.61,2.46,85,0.62,0.4206,74.38,30.49,0.3936,3
user_0133,28,53.94,169.37,15.26,7.58,2.45,85,0.62,0.4227,74.43,30.31,0.3963,3
user_0133,29,54.13,169.81,15.32,7.58,2.46,84,0.62,0.4247,74.39,30.51,0.3945,3
user_0133,30,53.91,169.49,15.24,7.67,2.43,84,0.63,0.4192,74.44,30.47,0.3939,3
user_0133,31,54.13,169.28,15.19,7.61,2.45,84,0.62,0.4214,74.5,30.49,0.395,3
user_0133,32,53.96,169.08,15.25,7.6,2.45,84,0.63,0.4202,74.57,30.61,0.3938,3
user_0133,33,54.01,169.23,15.36,7.54,2.45,84,0.63,0.4187,74.46,30.69,0.3935,3
user_0133,34,53.72,169.41,15.23,7.6,2.46,85,0.62,0.4243,74.5,30.43,0.3934,3
user_0133,35,54.14,169.42,15.2,7.57,2.45,85,0.62,0.4235,74.46,30.64,0.3929,3
user_0133,36,54.17,169.54,15.26,7.57,2.47,84,0.62,0.4223,74.31,30.48,0.3931,3
user_0133,37,53.71,169.77,15.2,7.6,2.47,84,0.62,0.4242,74.33,30.46,0.3935,3
user_0133,38,53.97,168.79,15.3,7.59,2.46,85,0.63,0.4211,74.43,30.43,0.3942,3
user_0133,39,53.83,169.28,15.22,7.56,2.46,85,0.63,0.4189,74.34,30.49,0.3945,3
